yearID,teamID,lgID,playerID,G_all,GS,G_batting,G_defense,G_p,G_c,G_1b,G_2b,G_3b,G_ss,G_lf,G_cf,G_rf,G_of,G_dh,G_ph,G_pr
2015,NYN,NL,syndeno01,24,24,22,24,24,0,0,0,0,0,0,0,0,0,0,0,0
2016,NYN,NL,syndeno01,31,30,29,31,31,0,0,0,0,0,0,0,0,0,0,0,0
2017,NYN,NL,syndeno01,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2018,NYN,NL,syndeno01,25,25,23,25,25,0,0,0,0,0,0,0,0,0,0,0,0
2019,NYN,NL,syndeno01,32,32,30,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2021,NYN,NL,syndeno01,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2022,LAA,AL,syndeno01,15,15,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0
2022,PHI,NL,syndeno01,10,9,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2023,CLE,AL,syndeno01,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2023,LAN,NL,syndeno01,12,12,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0
2021,NYN,NL,szaputh01,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,NYN,NL,szaputh01,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,SFN,NL,szaputh01,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2015,CHN,NL,szczuma01,47,12,47,33,0,0,0,0,0,0,26,6,4,33,0,24,4
2016,CHN,NL,szczuma01,107,29,107,70,0,0,0,0,0,0,50,15,15,70,0,49,9
2017,CHN,NL,szczuma01,15,2,15,7,0,0,0,0,0,0,5,1,3,7,0,11,0
2017,SDN,NL,szczuma01,104,37,104,74,0,0,0,0,0,0,44,20,15,74,0,41,2
2018,SDN,NL,szczuma01,57,8,57,32,0,0,0,0,0,0,16,5,12,32,0,29,4
2015,PIT,NL,tabatjo01,27,5,27,8,0,0,0,0,0,0,3,0,5,8,1,18,1
2017,NYN,NL,taijetr01,26,13,26,15,0,0,0,0,0,0,0,0,15,15,0,11,0
2016,PIT,NL,taillja01,18,18,17,18,18,0,0,0,0,0,0,0,0,0,0,0,0
2017,PIT,NL,taillja01,25,25,23,25,25,0,0,0,0,0,0,0,0,0,0,0,0
2018,PIT,NL,taillja01,32,32,30,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2019,PIT,NL,taillja01,7,7,6,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2021,NYA,AL,taillja01,29,29,2,29,29,0,0,0,0,0,0,0,0,0,0,0,0
2022,NYA,AL,taillja01,32,32,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2023,CHN,NL,taillja01,30,29,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0
2024,CHN,NL,taillja01,28,28,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0
2015,NYA,AL,tanakma01,24,23,4,24,24,0,0,0,0,0,0,0,0,0,0,0,0
2016,NYA,AL,tanakma01,31,31,1,31,31,0,0,0,0,0,0,0,0,0,0,0,0
2017,NYA,AL,tanakma01,30,30,1,30,30,0,0,0,0,0,0,0,0,0,0,0,0
2018,NYA,AL,tanakma01,27,27,3,27,27,0,0,0,0,0,0,0,0,0,0,0,0
2019,NYA,AL,tanakma01,32,31,1,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2020,NYA,AL,tanakma01,10,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2020,BOS,AL,tapiado01,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2021,KCA,AL,tapiado01,32,0,3,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2021,SEA,AL,tapiado01,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2022,OAK,AL,tapiado01,11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0
2023,SDN,NL,tapiado01,15,0,1,15,15,0,0,0,0,0,0,0,0,0,0,0,0
2016,COL,NL,tapiara01,22,6,22,11,0,0,0,0,0,0,2,9,1,11,0,11,0
2017,COL,NL,tapiara01,70,32,70,46,0,0,0,0,0,0,18,6,22,46,1,28,4
2018,COL,NL,tapiara01,25,2,25,8,0,0,0,0,0,0,1,6,1,8,1,16,3
2019,COL,NL,tapiara01,138,91,138,106,0,0,0,0,0,0,91,13,6,106,1,38,1
2020,COL,NL,tapiara01,51,48,51,38,0,0,0,0,0,0,36,0,3,38,12,1,2
2021,COL,NL,tapiara01,133,113,133,120,0,0,0,0,0,0,118,3,4,120,0,16,0
2022,TOR,AL,tapiara01,128,107,128,124,0,0,0,0,0,0,64,38,32,124,2,12,2
2023,BOS,AL,tapiara01,39,18,39,26,0,0,0,0,0,0,13,8,8,29,0,16,3
2023,MIL,NL,tapiara01,20,15,20,20,0,0,0,0,0,0,1,1,18,20,0,4,1
2023,TBA,AL,tapiara01,5,2,5,4,0,0,0,0,0,0,2,0,2,4,0,1,1
2022,ATL,NL,tarnofr01,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2023,OAK,AL,tarnofr01,5,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2018,NYA,AL,tarplst01,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2019,NYA,AL,tarplst01,21,1,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0
2020,MIA,NL,tarplst01,12,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0
2021,NYN,NL,tarplst01,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2015,SLN,NL,tartatr01,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0
2019,BAL,AL,tatedi01,16,0,2,16,16,0,0,0,0,0,0,0,0,0,0,0,0
2020,BAL,AL,tatedi01,12,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0
2021,BAL,AL,tatedi01,62,0,3,62,62,0,0,0,0,0,0,0,0,0,0,0,0
2022,BAL,AL,tatedi01,67,0,2,67,67,0,0,0,0,0,0,0,0,0,0,0,0
2024,BAL,AL,tatedi01,29,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0
2024,TOR,AL,tatedi01,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2019,SDN,NL,tatisfe02,84,82,84,83,0,0,0,0,0,83,0,0,0,0,0,1,0
2020,SDN,NL,tatisfe02,59,59,59,57,0,0,0,0,0,57,0,0,0,0,2,0,0
2021,SDN,NL,tatisfe02,130,125,130,125,0,0,0,0,0,102,0,7,20,24,1,4,0
2023,SDN,NL,tatisfe02,141,140,141,139,0,0,0,1,0,0,0,5,137,142,3,1,0
2024,SDN,NL,tatisfe02,102,99,102,96,0,0,0,0,0,0,0,0,96,96,4,2,0
2017,COL,NL,tauchmi01,31,2,31,9,0,0,0,0,0,0,3,3,3,9,0,19,6
2018,COL,NL,tauchmi01,21,6,21,9,0,0,0,0,0,0,3,5,1,9,0,12,0
2019,NYA,AL,tauchmi01,87,77,87,86,0,0,0,0,0,0,59,14,19,86,0,1,1
2020,NYA,AL,tauchmi01,43,27,43,41,0,0,0,0,0,0,20,5,19,41,1,2,2
2021,NYA,AL,tauchmi01,11,4,11,8,0,0,0,0,0,0,6,2,1,8,1,0,5
2021,SFN,NL,tauchmi01,64,40,64,52,1,0,0,0,0,0,39,10,13,51,0,18,2
2023,CHN,NL,tauchmi01,108,85,108,92,0,0,0,0,0,0,4,81,10,95,12,19,0
2024,CHN,NL,tauchmi01,109,74,109,75,0,0,0,0,0,0,16,15,51,75,21,28,0
2020,TEX,AL,taverle01,33,32,33,33,0,0,0,0,0,0,0,33,0,33,0,0,0
2021,TEX,AL,taverle01,49,46,49,48,0,0,0,0,0,0,0,48,0,48,0,2,0
2022,TEX,AL,taverle01,99,87,99,93,0,0,0,0,0,0,0,93,0,93,3,3,6
2023,TEX,AL,taverle01,143,138,143,140,0,0,0,0,0,0,0,140,0,140,2,4,0
2024,TEX,AL,taverle01,151,138,151,148,0,0,0,0,0,0,0,148,0,148,2,6,2
2017,BOS,AL,taylobe03,14,0,2,14,14,0,0,0,0,0,0,0,0,0,0,0,0
2018,CLE,AL,taylobe03,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2018,OAK,AL,taylobe04,7,0,7,6,0,6,0,0,0,0,0,0,0,0,1,4,0
2019,OAK,AL,taylobe04,10,8,10,9,0,9,0,0,0,0,0,0,0,0,0,1,0
2019,TOR,AL,taylobe04,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2020,CLE,AL,taylobe04,7,7,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0
2020,HOU,AL,taylobl01,22,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0
2021,HOU,AL,taylobl01,51,0,5,51,51,0,0,0,0,0,0,0,0,0,0,0,0
2022,HOU,AL,taylobl01,19,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0
2015,SEA,AL,tayloch03,37,27,37,33,0,0,0,4,1,28,0,0,0,0,3,0,7
2016,LAN,NL,tayloch03,34,11,34,21,0,0,0,7,10,5,0,0,0,0,0,15,0
2016,SEA,AL,tayloch03,2,1,2,1,0,0,0,0,0,1,0,0,0,0,1,0,1
2017,LAN,NL,tayloch03,140,125,140,131,0,0,0,22,8,14,48,49,0,96,0,13,0
2018,LAN,NL,tayloch03,155,128,155,142,0,0,0,12,0,81,24,50,0,63,0,18,1
2019,LAN,NL,tayloch03,124,90,124,115,0,0,0,20,6,39,56,20,3,69,0,21,2
2020,LAN,NL,tayloch03,56,49,56,50,0,0,0,13,0,20,19,6,0,24,6,4,1
2021,LAN,NL,tayloch03,148,132,148,145,0,0,0,46,11,23,30,61,8,89,0,9,0
2022,LAN,NL,tayloch03,118,110,118,114,0,0,0,22,3,1,80,10,10,95,5,7,0
2023,LAN,NL,tayloch03,117,82,117,109,0,0,0,3,28,31,57,5,0,62,5,23,3
2024,LAN,NL,tayloch03,87,56,87,85,0,0,0,21,24,0,48,8,0,54,0,6,5
2019,BOS,AL,taylojo02,52,1,5,52,52,0,0,0,0,0,0,0,0,0,0,0,0
2020,BOS,AL,taylojo02,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0
2021,BOS,AL,taylojo02,61,0,3,61,61,0,0,0,0,0,0,0,0,0,0,0,0
2023,KCA,AL,taylojo02,17,1,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0
2015,WAS,NL,taylomi02,138,121,138,132,0,0,0,0,0,0,38,96,3,132,0,6,4
2016,WAS,NL,taylomi02,76,48,76,69,0,0,0,0,0,0,1,64,5,69,0,10,6
2017,WAS,NL,taylomi02,118,106,118,113,0,0,0,0,0,0,0,111,2,113,0,6,1
2018,WAS,NL,taylomi02,134,87,134,113,0,0,1,0,0,0,0,113,0,113,1,27,7
2019,WAS,NL,taylomi02,53,19,53,31,0,0,0,0,0,0,0,25,7,31,0,16,9
2020,WAS,NL,taylomi02,38,23,38,35,0,0,0,0,0,0,14,11,11,35,3,4,2
2021,KCA,AL,taylomi02,142,136,142,139,0,0,0,0,0,0,0,139,0,139,2,2,1
2022,KCA,AL,taylomi02,124,115,124,123,1,0,0,0,0,0,0,123,0,123,1,6,2
2023,MIN,AL,taylomi02,129,111,129,126,0,0,0,0,0,0,0,126,0,126,1,1,9
2024,PIT,NL,taylomi02,113,80,113,106,0,0,0,0,0,0,3,103,0,106,1,2,12
2023,KCA,AL,taylosa03,31,20,31,26,0,0,0,12,2,0,15,1,0,16,0,3,7
2024,SEA,AL,taylosa03,3,1,3,3,0,0,0,0,0,0,2,1,0,3,0,1,0
2024,SEA,AL,taylotr01,21,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0
2019,MIL,NL,tayloty01,15,0,15,11,0,0,0,0,0,0,0,3,8,11,0,5,1
2020,MIL,NL,tayloty01,22,8,22,20,0,0,0,0,0,0,2,9,10,20,0,5,1
2021,MIL,NL,tayloty01,93,56,93,77,0,0,0,0,0,0,37,16,29,77,0,26,0
2022,MIL,NL,tayloty01,120,103,120,117,0,0,0,0,0,0,20,84,23,117,1,9,1
2023,MIL,NL,tayloty01,81,65,81,75,0,0,0,0,0,0,21,8,60,89,1,5,7
2024,NYN,NL,tayloty01,130,76,130,113,0,0,0,0,0,0,21,44,70,113,7,21,14
2015,BOS,AL,tazawju01,61,0,4,61,61,0,0,0,0,0,0,0,0,0,0,0,0
2016,BOS,AL,tazawju01,53,0,2,53,53,0,0,0,0,0,0,0,0,0,0,0,0
2017,MIA,NL,tazawju01,55,0,53,55,55,0,0,0,0,0,0,0,0,0,0,0,0
2018,LAA,AL,tazawju01,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2018,MIA,NL,tazawju01,22,0,21,22,22,0,0,0,0,0,0,0,0,0,0,0,0
2015,TBA,AL,teafoev01,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2015,CHN,NL,teagata01,8,3,8,6,0,6,0,0,0,0,0,0,0,0,0,4,0
2015,ATL,NL,teherju01,33,33,30,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2016,ATL,NL,teherju01,31,30,29,30,30,0,0,0,0,0,0,0,0,0,0,1,0
2017,ATL,NL,teherju01,37,32,35,32,32,0,0,0,0,0,0,0,0,0,0,4,1
2018,ATL,NL,teherju01,31,31,28,31,31,0,0,0,0,0,0,0,0,0,0,0,0
2019,ATL,NL,teherju01,35,33,33,33,33,0,0,0,0,0,0,0,0,0,0,2,0
2020,LAA,AL,teherju01,10,9,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2021,DET,AL,teherju01,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2023,MIL,NL,teherju01,14,11,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0
2024,NYN,NL,teherju01,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2015,NYA,AL,teixema01,111,108,111,108,0,0,108,0,0,0,0,0,0,0,3,2,0
2016,NYA,AL,teixema01,116,104,116,110,0,0,110,0,0,0,0,0,0,0,4,4,0
2015,NYN,NL,tejadru01,116,94,116,111,0,0,0,13,19,81,0,0,0,0,0,7,1
2016,SFN,NL,tejadru01,13,9,13,13,0,0,0,1,13,0,0,0,0,0,0,2,0
2016,SLN,NL,tejadru01,23,8,23,20,1,0,0,3,10,7,0,0,0,0,0,6,1
2017,BAL,AL,tejadru01,41,32,41,41,0,0,0,4,6,36,0,0,0,0,0,1,0
2019,NYN,NL,tejadru01,6,2,6,6,0,0,0,2,2,2,0,0,0,0,0,0,1
2020,TEX,AL,tejedan01,23,21,23,22,0,0,0,4,0,18,0,0,0,0,1,0,0
2021,TEX,AL,tejedan01,5,5,5,5,0,0,0,1,5,0,0,0,0,0,0,0,0
2015,MIA,NL,telisto01,17,4,17,7,0,7,0,0,0,0,0,0,0,0,1,9,0
2015,TEX,AL,telisto01,6,2,6,4,0,4,0,0,0,0,0,0,0,0,0,3,0
2016,MIA,NL,telisto01,10,1,10,3,0,3,0,0,0,0,0,0,0,0,0,7,0
2017,MIA,NL,telisto01,48,19,48,32,0,6,28,0,0,0,0,0,0,0,0,21,0
2018,MIA,NL,telisto01,23,2,23,6,0,4,2,0,0,0,0,0,0,0,1,17,0
2018,TOR,AL,tellero01,23,17,23,17,0,0,17,0,0,0,0,0,0,0,3,5,0
2019,TOR,AL,tellero01,111,101,111,57,0,0,57,0,0,0,0,0,0,0,45,10,0
2020,TOR,AL,tellero01,35,29,35,19,0,0,19,0,0,0,0,0,0,0,12,6,0
2021,MIL,NL,tellero01,56,42,56,46,0,0,46,0,0,0,0,0,0,0,0,11,0
2021,TOR,AL,tellero01,50,34,50,18,0,0,18,0,0,0,0,0,0,0,19,15,0
2022,MIL,NL,tellero01,153,135,153,139,0,0,139,0,0,0,0,0,0,0,9,15,0
2023,MIL,NL,tellero01,106,82,105,77,1,0,76,0,0,0,0,0,0,0,20,18,0
2024,PIT,NL,tellero01,132,105,131,125,3,0,124,0,0,0,0,0,0,0,0,18,0
2023,CLE,AL,tenajo01,18,8,18,16,0,0,0,3,3,10,0,0,0,0,1,3,3
2024,CLE,AL,tenajo01,3,1,3,2,0,0,0,0,2,0,0,0,0,0,1,1,0
2024,WAS,NL,tenajo01,41,41,41,41,0,0,0,8,35,0,0,0,0,0,0,0,0
2024,SFN,NL,tengka01,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2024,LAA,AL,teodobr01,5,4,5,4,0,0,0,0,0,0,0,4,0,4,1,0,1
2015,TOR,AL,teperry01,32,0,2,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2016,TOR,AL,teperry01,20,0,2,20,20,0,0,0,0,0,0,0,0,0,0,0,0
2017,TOR,AL,teperry01,73,0,6,73,73,0,0,0,0,0,0,0,0,0,0,0,0
2018,TOR,AL,teperry01,68,0,3,68,68,0,0,0,0,0,0,0,0,0,0,0,0
2019,TOR,AL,teperry01,23,1,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0
2020,CHN,NL,teperry01,21,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0
2021,CHA,AL,teperry01,22,0,3,22,22,0,0,0,0,0,0,0,0,0,0,0,0
2021,CHN,NL,teperry01,43,0,40,43,43,0,0,0,0,0,0,0,0,0,0,0,0
2022,LAA,AL,teperry01,59,0,0,59,59,0,0,0,0,0,0,0,0,0,0,0,0
2023,LAA,AL,teperry01,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2023,SLN,NL,teperry01,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2016,LAN,NL,tepesni01,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,MIN,AL,tepesni01,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,TOR,AL,tepesni01,3,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2015,ATL,NL,terdojo01,28,11,28,13,0,0,12,0,0,0,2,0,0,2,0,16,0
2021,TEX,AL,terrycu01,13,13,13,1,0,0,1,0,0,0,0,0,0,0,12,0,0
2022,WAS,NL,tetreja01,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2019,LAA,AL,thaisma01,53,39,53,53,0,0,13,0,43,0,0,0,0,0,0,8,0
2020,LAA,AL,thaisma01,8,6,8,5,0,0,2,1,1,0,1,0,0,1,2,0,1
2021,LAA,AL,thaisma01,3,2,3,2,0,0,2,0,0,0,0,0,0,0,0,1,0
2022,LAA,AL,thaisma01,29,19,29,26,0,14,11,0,3,0,0,0,0,0,0,6,0
2023,LAA,AL,thaisma01,95,70,95,84,0,82,3,0,0,0,0,0,0,0,5,21,1
2024,LAA,AL,thaisma01,57,47,57,46,0,46,0,0,0,0,0,0,0,0,6,5,0
2017,MIL,NL,thameer01,138,123,138,127,0,0,108,0,0,0,25,0,5,29,2,13,0
2018,MIL,NL,thameer01,96,58,96,64,0,0,29,0,0,0,10,0,31,37,0,36,0
2019,MIL,NL,thameer01,149,98,149,113,0,0,105,0,0,0,0,0,12,12,3,49,0
2020,WAS,NL,thameer01,41,35,41,27,0,0,27,0,0,0,0,0,0,0,12,3,0
2015,HOU,AL,thatcjo01,43,0,3,43,43,0,0,0,0,0,0,0,0,0,0,0,0
2015,SDN,NL,thayeda01,38,0,36,38,38,0,0,0,0,0,0,0,0,0,0,0,0
2023,SEA,AL,thenju01,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2017,PHI,NL,therrje01,15,0,14,15,15,0,0,0,0,0,0,0,0,0,0,0,0
2015,MIN,AL,thielca01,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2020,MIN,AL,thielca01,17,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0
2021,MIN,AL,thielca01,59,0,4,59,59,0,0,0,0,0,0,0,0,0,0,0,0
2022,MIN,AL,thielca01,67,0,2,67,67,0,0,0,0,0,0,0,0,0,0,0,0
2023,MIN,AL,thielca01,36,0,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0
2024,MIN,AL,thielca01,59,0,0,59,59,0,0,0,0,0,0,0,0,0,0,0,0
2015,TOR,AL,tholejo01,18,15,18,18,0,18,0,0,0,0,0,0,0,0,0,0,0
2016,TOR,AL,tholejo01,50,38,50,50,0,50,0,0,0,0,0,0,0,0,0,1,0
2022,ARI,NL,thomaal01,113,102,113,112,0,0,0,0,0,0,0,112,0,112,0,3,0
2023,ARI,NL,thomaal01,125,104,125,117,0,0,0,0,0,0,0,117,0,117,3,8,6
2024,ARI,NL,thomaal01,39,26,39,35,0,0,0,0,0,0,0,35,0,35,2,3,5
2022,OAK,AL,thomaco01,10,9,10,10,0,0,0,0,0,0,10,0,0,10,0,0,0
2023,OAK,AL,thomaco01,19,12,19,13,0,0,0,0,0,0,2,0,11,13,3,4,2
2021,SEA,AL,thomadi01,4,2,4,4,0,0,0,0,0,0,2,1,1,4,0,1,0
2022,LAA,AL,thomadi01,8,3,8,7,0,0,0,0,0,0,5,0,5,7,0,1,1
2015,ATL,NL,thomaia01,5,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2015,LAN,NL,thomaia01,9,1,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2019,SLN,NL,thomala02,34,4,34,25,0,0,0,0,0,0,2,19,5,25,0,13,5
2020,SLN,NL,thomala02,18,10,18,18,0,0,0,0,0,0,0,7,14,18,0,2,1
2021,SLN,NL,thomala02,32,10,32,20,0,0,0,1,0,0,6,3,10,19,0,14,2
2021,WAS,NL,thomala02,45,42,45,44,0,0,0,1,0,0,6,39,0,44,0,2,0
2022,WAS,NL,thomala02,146,125,146,142,0,0,0,0,0,0,73,56,43,142,2,9,1
2023,WAS,NL,thomala02,157,154,156,155,1,0,0,0,0,0,0,11,151,162,1,2,0
2024,CLE,AL,thomala02,53,43,53,51,0,0,0,0,0,0,0,43,18,51,1,7,2
2024,WAS,NL,thomala02,77,77,77,76,0,0,0,0,0,0,0,3,74,76,1,0,0
2015,MIN,AL,thompaa01,41,0,6,41,41,0,0,0,0,0,0,0,0,0,0,0,0
2022,TEX,AL,thompbu01,55,51,55,52,0,0,0,0,0,0,35,9,10,52,1,0,4
2023,TEX,AL,thompbu01,37,14,37,32,0,0,0,0,0,0,26,2,5,33,3,4,7
2024,CIN,NL,thompbu01,17,5,17,11,0,0,0,0,0,0,0,11,0,11,2,0,9
2016,PHI,NL,thompja03,10,10,9,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2017,PHI,NL,thompja03,12,8,11,11,11,0,0,0,0,0,0,0,0,0,0,1,0
2018,PHI,NL,thompja03,9,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2021,CHN,NL,thompke02,32,6,29,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2022,CHN,NL,thompke02,29,17,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0
2023,CHN,NL,thompke02,19,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0
2024,CHN,NL,thompke02,24,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0
2021,SDN,NL,thompma02,4,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2021,WAS,NL,thompma02,27,0,27,27,27,0,0,0,0,0,0,0,0,0,0,0,0
2022,WAS,NL,thompma02,24,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0
2023,WAS,NL,thompma02,51,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0
2020,TBA,AL,thompry02,25,1,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0
2021,TBA,AL,thompry02,36,0,2,36,36,0,0,0,0,0,0,0,0,0,0,0,0
2022,TBA,AL,thompry02,47,0,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0
2023,ARI,NL,thompry02,13,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0
2023,TBA,AL,thompry02,18,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0
2024,ARI,NL,thompry02,67,0,1,67,67,0,0,0,0,0,0,0,0,0,0,0,0
2015,CHA,AL,thomptr01,44,32,44,39,0,0,0,0,0,0,12,10,18,39,1,5,4
2016,LAN,NL,thomptr01,80,61,80,71,0,0,0,0,0,0,24,32,28,71,0,13,0
2017,LAN,NL,thomptr01,27,12,27,19,0,0,0,0,0,0,7,9,8,19,0,7,2
2018,CHA,AL,thomptr01,48,32,48,46,0,0,0,0,0,0,8,6,33,46,0,4,5
2018,OAK,AL,thomptr01,3,2,3,2,0,0,0,0,0,0,0,2,0,2,0,1,0
2021,CHN,NL,thomptr01,15,8,15,13,0,0,0,0,0,0,2,3,8,13,0,3,0
2022,LAN,NL,thomptr01,74,54,74,72,0,0,0,0,0,0,35,18,23,72,4,11,2
2022,SDN,NL,thomptr01,6,4,6,6,0,0,0,0,0,0,1,0,6,6,0,2,0
2023,CHA,AL,thomptr01,36,21,36,34,0,0,0,0,0,0,3,18,13,34,0,4,2
2023,LAN,NL,thomptr01,36,19,36,30,0,0,0,0,0,0,13,15,6,34,2,13,1
2021,MIA,NL,thompza01,27,14,25,26,26,0,0,0,0,0,0,0,0,0,0,1,0
2022,PIT,NL,thompza01,29,22,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0
2022,SLN,NL,thompza02,22,1,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0
2023,SLN,NL,thompza02,25,9,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0
2024,SLN,NL,thompza02,5,2,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2015,WAS,NL,thornma01,60,0,56,60,60,0,0,0,0,0,0,0,0,0,0,0,0
2016,SDN,NL,thornma01,18,0,16,18,18,0,0,0,0,0,0,0,0,0,0,0,0
2019,TOR,AL,thorntr01,32,29,1,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2020,TOR,AL,thorntr01,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2021,TOR,AL,thorntr01,37,3,4,37,37,0,0,0,0,0,0,0,0,0,0,0,0
2022,TOR,AL,thorntr01,32,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2023,SEA,AL,thorntr01,23,1,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0
2023,TOR,AL,thorntr01,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2024,SEA,AL,thorntr01,71,0,1,71,71,0,0,0,0,0,0,0,0,0,0,0,0
2015,MIL,NL,thornty01,24,0,23,24,24,0,0,0,0,0,0,0,0,0,0,0,0
2016,MIL,NL,thornty01,67,0,63,67,67,0,0,0,0,0,0,0,0,0,0,0,0
2018,BOS,AL,thornty01,25,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0
2019,BOS,AL,thornty01,16,0,2,16,16,0,0,0,0,0,0,0,0,0,0,0,0
2020,CIN,NL,thornty01,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2022,ATL,NL,thornty01,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2022,MIN,AL,thornty01,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2024,CHA,AL,thorpdr01,9,9,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2019,MIN,AL,thorple01,12,2,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0
2020,MIN,AL,thorple01,7,1,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2021,MIN,AL,thorple01,5,4,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2021,ATL,NL,ticety01,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2021,TOR,AL,ticety01,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
